match_id,team_id,num_alive,total_health,human_kills,total_armor_score,has_vehicle,num_safe_zone,final_rank,target_is_top_n
20251114_043842_squad_Baltic_Main.jsonl,19,1,100.0,0,0,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,8,0,0.0,0,0,0,0,22,0
20251114_043842_squad_Baltic_Main.jsonl,27,0,0.0,0,0,0,0,13,0
20251114_043842_squad_Baltic_Main.jsonl,23,1,100.0,0,1,0,1,5,0
20251114_043842_squad_Baltic_Main.jsonl,26,0,0.0,0,0,0,0,11,0
20251114_043842_squad_Baltic_Main.jsonl,22,0,0.0,1,0,0,0,9,0
20251114_043842_squad_Baltic_Main.jsonl,2,1,100.0,1,1,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,5,0,0.0,0,0,0,0,30,0
20251114_043842_squad_Baltic_Main.jsonl,18,1,100.0,0,0,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,16,0,0.0,8,0,0,0,14,0
20251114_043842_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,25,0
20251114_043842_squad_Baltic_Main.jsonl,3,0,0.0,2,0,0,0,6,0
20251114_043842_squad_Baltic_Main.jsonl,28,0,0.0,0,0,0,0,28,0
20251114_043842_squad_Baltic_Main.jsonl,21,0,0.0,3,0,0,0,29,0
20251114_043842_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,18,0
20251114_043842_squad_Baltic_Main.jsonl,14,1,100.0,0,0,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,13,0,0.0,1,0,0,0,23,0
20251114_043842_squad_Baltic_Main.jsonl,30,1,100.0,0,0,0,1,3,1
20251114_043842_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,12,0
20251114_043842_squad_Baltic_Main.jsonl,9,1,100.0,0,0,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,17,0,0.0,0,0,0,0,24,0
20251114_043842_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,21,0
20251114_043842_squad_Baltic_Main.jsonl,33,0,0.0,0,0,0,0,16,0
20251114_043842_squad_Baltic_Main.jsonl,20,0,0.0,0,0,0,0,19,0
20251114_043842_squad_Baltic_Main.jsonl,11,1,100.0,0,3,0,1,4,1
20251114_043842_squad_Baltic_Main.jsonl,25,1,100.0,0,3,0,1,2,1
20251114_043842_squad_Baltic_Main.jsonl,29,1,35.19999694824219,0,0,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,31,0,0.0,2,0,0,0,26,0
20251114_043842_squad_Baltic_Main.jsonl,32,0,0.0,0,0,0,0,8,0
20251114_043842_squad_Baltic_Main.jsonl,34,1,100.0,0,0,0,1,100,0
20251114_043842_squad_Baltic_Main.jsonl,36,0,0.0,2,0,0,0,33,0
20251114_043842_squad_Baltic_Main.jsonl,35,0,0.0,0,0,0,0,17,0
20251114_043842_squad_Baltic_Main.jsonl,37,0,0.0,0,0,0,0,20,0
20251114_041626_squad_Baltic_Main.jsonl,8,1,100.0,2,0,0,1,22,0
20251114_041626_squad_Baltic_Main.jsonl,9,1,22.67435646057129,0,1,0,1,100,0
20251114_041626_squad_Baltic_Main.jsonl,19,3,239.5792236328125,5,7,1,2,4,1
20251114_041626_squad_Baltic_Main.jsonl,5,0,0.0,4,0,0,0,20,0
20251114_041626_squad_Baltic_Main.jsonl,13,1,92.10079193115234,1,1,0,1,26,0
20251114_041626_squad_Baltic_Main.jsonl,20,2,182.4000015258789,10,5,1,2,5,0
20251114_041626_squad_Baltic_Main.jsonl,1,3,256.0800018310547,1,4,0,3,100,0
20251114_041626_squad_Baltic_Main.jsonl,12,0,0.0,2,0,1,0,11,0
20251114_041626_squad_Baltic_Main.jsonl,11,2,110.0,6,4,1,2,6,0
20251114_041626_squad_Baltic_Main.jsonl,2,0,0.0,6,0,0,0,21,0
20251114_041626_squad_Baltic_Main.jsonl,4,3,257.0,8,7,0,3,2,1
20251114_041626_squad_Baltic_Main.jsonl,21,1,78.4000015258789,3,2,0,1,16,0
20251114_041626_squad_Baltic_Main.jsonl,15,3,296.3164291381836,10,7,1,3,1,1
20251114_041626_squad_Baltic_Main.jsonl,3,0,0.0,1,0,0,0,18,0
20251114_041626_squad_Baltic_Main.jsonl,22,0,0.0,7,0,0,0,10,0
20251114_041626_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,29,0
20251114_041626_squad_Baltic_Main.jsonl,7,1,100.0,2,2,0,1,25,0
20251114_041626_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,19,0
20251114_041626_squad_Baltic_Main.jsonl,10,1,79.0,3,3,1,1,9,0
20251114_041626_squad_Baltic_Main.jsonl,17,0,0.0,0,0,0,0,15,0
20251114_041626_squad_Baltic_Main.jsonl,23,1,51.662872314453125,1,2,0,1,17,0
20251114_041626_squad_Baltic_Main.jsonl,24,0,0.0,4,0,0,0,27,0
20251114_041626_squad_Baltic_Main.jsonl,18,0,0.0,6,0,0,0,13,0
20251114_041626_squad_Baltic_Main.jsonl,14,1,100.0,0,2,1,1,3,1
20251114_041626_squad_Baltic_Main.jsonl,25,3,300.0,6,6,1,3,8,0
20251114_041626_squad_Baltic_Main.jsonl,26,1,43.60000228881836,0,2,0,1,23,0
20251114_041626_squad_Baltic_Main.jsonl,28,0,0.0,4,0,0,0,12,0
20251114_041626_squad_Baltic_Main.jsonl,27,0,0.0,1,0,0,0,14,0
20251114_041626_squad_Baltic_Main.jsonl,29,2,158.62000274658203,11,5,0,2,7,0
20251114_042608_squad_Baltic_Main.jsonl,1,4,390.8163375854492,1,8,1,4,1,1
20251114_042608_squad_Baltic_Main.jsonl,2,2,52.11863136291504,0,4,1,1,100,0
20251114_040007_squad_Baltic_Main.jsonl,1,1,1.9000015258789062,1,2,0,1,100,0
20251114_040007_squad_Baltic_Main.jsonl,2,2,200.0,3,5,1,2,1,1
20251114_052838_squad_Baltic_Main.jsonl,2,2,200.0,2,4,0,2,6,0
20251114_052838_squad_Baltic_Main.jsonl,1,4,314.4630928039551,3,9,1,4,8,0
20251114_052838_squad_Baltic_Main.jsonl,13,1,49.00559997558594,4,2,1,1,10,0
20251114_052838_squad_Baltic_Main.jsonl,4,0,0.0,4,0,0,0,16,0
20251114_052838_squad_Baltic_Main.jsonl,12,4,400.0,8,8,0,4,3,1
20251114_052838_squad_Baltic_Main.jsonl,10,4,381.0,2,10,0,4,5,0
20251114_052838_squad_Baltic_Main.jsonl,6,3,300.0,6,6,1,3,2,1
20251114_052838_squad_Baltic_Main.jsonl,3,1,78.0,3,2,0,1,7,0
20251114_052838_squad_Baltic_Main.jsonl,11,0,0.0,3,0,0,0,12,0
20251114_052838_squad_Baltic_Main.jsonl,14,0,0.0,4,0,0,0,11,0
20251114_052838_squad_Baltic_Main.jsonl,8,0,0.0,3,0,0,0,9,0
20251114_052838_squad_Baltic_Main.jsonl,9,2,200.0,6,5,1,2,4,1
20251114_052838_squad_Baltic_Main.jsonl,15,0,0.0,5,0,0,0,14,0
20251114_052838_squad_Baltic_Main.jsonl,5,4,330.0,6,10,1,4,1,1
20251114_052838_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,13,0
20251114_052838_squad_Baltic_Main.jsonl,16,0,0.0,3,0,0,0,15,0
20251114_051944_squad_Baltic_Main.jsonl,1,0,0.0,0,0,0,0,11,0
20251114_051944_squad_Baltic_Main.jsonl,3,3,300.0,3,6,1,3,1,1
20251114_051944_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,24,0
20251114_052418_squad_Baltic_Main.jsonl,1,4,346.8058166503906,3,9,1,4,1,1
20251114_052418_squad_Baltic_Main.jsonl,2,3,300.0,0,8,1,3,5,0
20251114_050532_squad_Baltic_Main.jsonl,5,0,0.0,0,0,0,0,26,0
20251114_050532_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,25,0
20251114_050532_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,23,0
20251114_050532_squad_Baltic_Main.jsonl,13,0,0.0,0,0,0,0,28,0
20251114_050532_squad_Baltic_Main.jsonl,2,0,0.0,2,0,0,0,18,0
20251114_050532_squad_Baltic_Main.jsonl,3,1,0.495880126953125,0,0,0,1,100,0
20251114_050532_squad_Baltic_Main.jsonl,11,4,400.0,7,9,1,4,1,1
20251114_050532_squad_Baltic_Main.jsonl,20,1,2.1999499797821045,0,0,0,0,100,0
20251114_050532_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,22,0
20251114_050532_squad_Baltic_Main.jsonl,18,3,287.0,0,6,1,3,2,1
20251114_050532_squad_Baltic_Main.jsonl,1,1,0.5999500155448914,0,1,0,0,100,0
20251114_050532_squad_Baltic_Main.jsonl,21,2,200.0,3,0,0,2,4,1
20251114_050532_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,19,0
20251114_050532_squad_Baltic_Main.jsonl,17,0,0.0,0,0,0,0,29,0
20251114_050532_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,33,0
20251114_050532_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,39,0
20251114_050532_squad_Baltic_Main.jsonl,19,0,0.0,0,0,0,0,30,0
20251114_050532_squad_Baltic_Main.jsonl,14,0,0.0,0,0,0,0,27,0
20251114_050532_squad_Baltic_Main.jsonl,8,0,0.0,0,0,0,0,14,0
20251114_050532_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,24,0
20251114_050532_squad_Baltic_Main.jsonl,23,1,13.21722412109375,1,2,0,1,100,0
20251114_050532_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,20,0
20251114_050532_squad_Baltic_Main.jsonl,22,0,0.0,0,0,0,0,10,0
20251114_045057_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,25,0
20251114_045057_squad_Baltic_Main.jsonl,1,3,288.0,4,6,1,3,1,1
20251114_045057_squad_Baltic_Main.jsonl,2,1,77.0,0,2,1,1,4,1
20251114_054959_squad_Baltic_Main.jsonl,1,3,300.0,5,7,1,3,2,1
20251114_054959_squad_Baltic_Main.jsonl,10,1,100.0,11,2,0,1,100,0
20251114_054959_squad_Baltic_Main.jsonl,3,1,100.0,0,1,0,1,29,0
20251114_054959_squad_Baltic_Main.jsonl,6,4,400.0,13,8,1,4,1,1
20251114_054959_squad_Baltic_Main.jsonl,18,0,0.0,2,0,0,0,15,0
20251114_054959_squad_Baltic_Main.jsonl,8,1,100.0,0,1,0,1,100,0
20251114_054959_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,10,0
20251114_054959_squad_Baltic_Main.jsonl,14,0,0.0,0,0,0,0,26,0
20251114_054959_squad_Baltic_Main.jsonl,15,1,4.200002670288086,3,2,0,1,27,0
20251114_054959_squad_Baltic_Main.jsonl,12,0,0.0,3,0,0,0,14,0
20251114_054959_squad_Baltic_Main.jsonl,2,1,40.84241485595703,7,2,0,0,8,0
20251114_054959_squad_Baltic_Main.jsonl,19,1,67.0,8,2,0,0,100,0
20251114_054959_squad_Baltic_Main.jsonl,11,1,10.854848861694336,3,2,0,1,9,0
20251114_054959_squad_Baltic_Main.jsonl,17,1,75.0,1,1,0,1,30,0
20251114_054959_squad_Baltic_Main.jsonl,4,2,177.0,5,4,0,2,5,0
20251114_054959_squad_Baltic_Main.jsonl,13,1,82.0,4,2,0,1,23,0
20251114_054959_squad_Baltic_Main.jsonl,20,1,75.02294158935547,2,3,0,1,100,0
20251114_054959_squad_Baltic_Main.jsonl,7,0,0.0,3,0,0,0,24,0
20251114_054959_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,28,0
20251114_054959_squad_Baltic_Main.jsonl,21,0,0.0,3,0,0,0,18,0
20251114_054959_squad_Baltic_Main.jsonl,22,0,0.0,2,0,0,0,22,0
20251114_054959_squad_Baltic_Main.jsonl,25,0,0.0,0,0,0,0,19,0
20251114_054959_squad_Baltic_Main.jsonl,23,0,0.0,0,0,0,0,13,0
20251114_054959_squad_Baltic_Main.jsonl,24,1,100.0,14,2,1,1,3,1
20251114_054959_squad_Baltic_Main.jsonl,26,2,200.0,0,3,0,2,100,0
20251114_054959_squad_Baltic_Main.jsonl,27,1,46.168575286865234,0,2,0,0,11,0
20251114_054959_squad_Baltic_Main.jsonl,29,0,0.0,6,0,0,0,12,0
20251114_054959_squad_Baltic_Main.jsonl,30,1,100.0,1,2,0,1,4,1
20251114_054959_squad_Baltic_Main.jsonl,28,0,0.0,3,0,0,0,16,0
20251114_055442_squad_Baltic_Main.jsonl,9,2,178.0,6,4,1,2,3,1
20251114_055442_squad_Baltic_Main.jsonl,20,1,100.0,2,2,0,1,18,0
20251114_055442_squad_Baltic_Main.jsonl,4,0,0.0,1,0,0,0,24,0
20251114_055442_squad_Baltic_Main.jsonl,1,0,0.0,9,0,1,0,9,0
20251114_055442_squad_Baltic_Main.jsonl,5,2,152.9368667602539,7,4,0,2,13,0
20251114_055442_squad_Baltic_Main.jsonl,6,0,0.0,4,0,0,0,22,0
20251114_055442_squad_Baltic_Main.jsonl,17,0,0.0,4,0,1,0,10,0
20251114_055442_squad_Baltic_Main.jsonl,2,3,300.0,0,8,0,3,7,0
20251114_055442_squad_Baltic_Main.jsonl,11,4,400.0,10,9,0,4,2,1
20251114_055442_squad_Baltic_Main.jsonl,14,2,181.0,3,5,1,2,100,0
20251114_055442_squad_Baltic_Main.jsonl,21,1,76.5999984741211,1,3,0,1,100,0
20251114_055442_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,27,0
20251114_055442_squad_Baltic_Main.jsonl,13,0,0.0,0,0,0,0,16,0
20251114_055442_squad_Baltic_Main.jsonl,8,0,0.0,1,0,0,0,19,0
20251114_055442_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,20,0
20251114_055442_squad_Baltic_Main.jsonl,18,0,0.0,0,0,0,0,15,0
20251114_055442_squad_Baltic_Main.jsonl,12,3,270.7357635498047,8,7,1,3,4,1
20251114_055442_squad_Baltic_Main.jsonl,15,3,179.4845085144043,17,8,1,3,1,1
20251114_055442_squad_Baltic_Main.jsonl,22,1,39.519996643066406,0,3,0,1,23,0
20251114_055442_squad_Baltic_Main.jsonl,7,1,100.0,3,3,0,1,100,0
20251114_055442_squad_Baltic_Main.jsonl,3,1,75.0,3,2,1,1,11,0
20251114_055442_squad_Baltic_Main.jsonl,28,2,200.0,0,0,0,2,100,0
20251114_055442_squad_Baltic_Main.jsonl,27,0,0.0,2,0,0,0,25,0
20251114_055442_squad_Baltic_Main.jsonl,23,0,0.0,7,0,0,0,12,0
20251114_055442_squad_Baltic_Main.jsonl,24,1,18.5,2,3,1,0,100,0
20251114_055442_squad_Baltic_Main.jsonl,25,0,0.0,1,0,0,0,26,0
20251114_055442_squad_Baltic_Main.jsonl,26,3,268.7799377441406,10,6,1,3,5,0
20251114_055442_squad_Baltic_Main.jsonl,19,1,76.23999786376953,0,0,0,1,100,0
20251114_054641_squad_Baltic_Main.jsonl,12,3,300.0,7,6,0,3,6,0
20251114_054641_squad_Baltic_Main.jsonl,1,1,100.0,1,2,0,1,100,0
20251114_054641_squad_Baltic_Main.jsonl,17,4,400.0,0,10,0,4,4,1
20251114_054641_squad_Baltic_Main.jsonl,15,0,0.0,1,0,0,0,20,0
20251114_054641_squad_Baltic_Main.jsonl,6,0,0.0,3,0,0,0,26,0
20251114_054641_squad_Baltic_Main.jsonl,2,1,75.0,7,3,1,1,8,0
20251114_054641_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,21,0
20251114_054641_squad_Baltic_Main.jsonl,5,2,200.0,4,5,0,2,5,0
20251114_054641_squad_Baltic_Main.jsonl,7,0,0.0,0,0,1,0,12,0
20251114_054641_squad_Baltic_Main.jsonl,14,0,0.0,4,0,0,0,16,0
20251114_054641_squad_Baltic_Main.jsonl,13,1,100.0,14,2,1,1,100,0
20251114_054641_squad_Baltic_Main.jsonl,18,0,0.0,1,0,0,0,24,0
20251114_054641_squad_Baltic_Main.jsonl,16,1,96.20002746582031,0,3,0,0,17,0
20251114_054641_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,22,0
20251114_054641_squad_Baltic_Main.jsonl,10,1,15.625,8,2,1,1,10,0
20251114_054641_squad_Baltic_Main.jsonl,9,0,0.0,1,0,0,0,19,0
20251114_054641_squad_Baltic_Main.jsonl,19,3,253.0,10,7,1,2,3,1
20251114_054641_squad_Baltic_Main.jsonl,8,0,0.0,0,0,0,0,23,0
20251114_054641_squad_Baltic_Main.jsonl,21,0,0.0,1,0,0,0,18,0
20251114_054641_squad_Baltic_Main.jsonl,22,1,23.050491333007812,1,2,1,0,100,0
20251114_054641_squad_Baltic_Main.jsonl,3,0,0.0,6,0,1,0,11,0
20251114_054641_squad_Baltic_Main.jsonl,23,1,64.23734283447266,4,2,0,1,14,0
20251114_054641_squad_Baltic_Main.jsonl,25,1,57.41999816894531,1,3,0,1,100,0
20251114_054641_squad_Baltic_Main.jsonl,20,3,300.0,11,6,1,3,1,1
20251114_054641_squad_Baltic_Main.jsonl,24,4,400.0,10,8,1,4,2,1
20251114_054641_squad_Baltic_Main.jsonl,26,3,300.0,0,0,0,3,100,0
20251114_054058_squad_Baltic_Main.jsonl,1,1,85.0,6,2,1,1,6,0
20251114_054058_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,24,0
20251114_054058_squad_Baltic_Main.jsonl,4,0,0.0,5,0,0,0,13,0
20251114_054058_squad_Baltic_Main.jsonl,2,3,271.5390396118164,17,6,1,3,1,1
20251114_054058_squad_Baltic_Main.jsonl,14,0,0.0,7,0,0,0,19,0
20251114_054058_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,26,0
20251114_054058_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,20,0
20251114_054058_squad_Baltic_Main.jsonl,15,0,0.0,3,0,0,0,14,0
20251114_054058_squad_Baltic_Main.jsonl,11,4,400.0,11,9,1,4,2,1
20251114_054058_squad_Baltic_Main.jsonl,21,3,300.0,6,8,1,3,4,1
20251114_054058_squad_Baltic_Main.jsonl,5,3,287.0,9,5,1,3,3,1
20251114_054058_squad_Baltic_Main.jsonl,18,2,109.2774429321289,2,5,1,1,11,0
20251114_054058_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,25,0
20251114_054058_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,18,0
20251114_054058_squad_Baltic_Main.jsonl,20,0,0.0,1,0,0,0,17,0
20251114_054058_squad_Baltic_Main.jsonl,19,0,0.0,0,0,0,0,22,0
20251114_054058_squad_Baltic_Main.jsonl,17,0,0.0,1,0,0,0,16,0
20251114_054058_squad_Baltic_Main.jsonl,22,1,100.0,1,0,0,1,23,0
20251114_054058_squad_Baltic_Main.jsonl,24,3,300.0,1,8,0,3,8,0
20251114_054058_squad_Baltic_Main.jsonl,13,2,153.0,1,5,0,2,9,0
20251114_054058_squad_Baltic_Main.jsonl,10,2,199.94889068603516,3,4,1,2,5,0
20251114_054058_squad_Baltic_Main.jsonl,8,3,300.0,0,0,0,3,100,0
20251114_054058_squad_Baltic_Main.jsonl,23,0,0.0,3,0,0,0,15,0
20251114_054058_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,12,0
20251114_054058_squad_Baltic_Main.jsonl,27,4,400.0,0,0,0,4,100,0
20251114_054058_squad_Baltic_Main.jsonl,29,2,200.0,0,0,0,2,100,0
20251114_054058_squad_Baltic_Main.jsonl,26,3,297.05999755859375,5,6,0,3,10,0
20251114_054058_squad_Baltic_Main.jsonl,28,1,100.0,2,2,0,1,7,0
20251114_054058_squad_Baltic_Main.jsonl,25,2,200.0,0,0,0,2,21,0
20251114_053836_squad_Baltic_Main.jsonl,3,4,359.59986877441406,5,10,1,4,1,1
20251114_053836_squad_Baltic_Main.jsonl,2,2,174.63992309570312,1,4,1,2,2,1
20251114_053836_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,22,0
20251114_053235_squad_Baltic_Main.jsonl,5,1,100.0,5,2,1,1,6,0
20251114_053235_squad_Baltic_Main.jsonl,9,1,100.0,5,2,1,1,2,1
20251114_053235_squad_Baltic_Main.jsonl,18,1,100.0,0,2,0,1,16,0
20251114_053235_squad_Baltic_Main.jsonl,7,0,0.0,4,0,0,0,11,0
20251114_053235_squad_Baltic_Main.jsonl,6,1,19.37250518798828,7,2,0,1,100,0
20251114_053235_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,13,0
20251114_053235_squad_Baltic_Main.jsonl,2,2,186.48899841308594,4,4,1,2,100,0
20251114_053235_squad_Baltic_Main.jsonl,10,1,2.3999996185302734,2,3,0,1,10,0
20251114_053235_squad_Baltic_Main.jsonl,14,1,100.0,0,0,0,1,100,0
20251114_053235_squad_Baltic_Main.jsonl,13,0,0.0,0,0,0,0,14,0
20251114_053235_squad_Baltic_Main.jsonl,8,0,0.0,1,0,0,0,9,0
20251114_053235_squad_Baltic_Main.jsonl,21,1,100.0,0,0,0,1,100,0
20251114_053235_squad_Baltic_Main.jsonl,19,3,300.0,14,6,1,3,4,1
20251114_053235_squad_Baltic_Main.jsonl,1,4,396.0,2,10,1,4,3,1
20251114_053235_squad_Baltic_Main.jsonl,15,0,0.0,1,0,0,0,15,0
20251114_053235_squad_Baltic_Main.jsonl,22,4,400.0,7,8,0,4,1,1
20251114_053235_squad_Baltic_Main.jsonl,12,1,100.0,0,0,0,1,100,0
20251114_053235_squad_Baltic_Main.jsonl,23,1,75.0,3,2,0,1,18,0
20251114_053235_squad_Baltic_Main.jsonl,17,0,0.0,0,0,0,0,7,0
20251114_053235_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,8,0
20251114_053235_squad_Baltic_Main.jsonl,3,1,100.0,0,0,0,1,100,0
20251114_053235_squad_Baltic_Main.jsonl,16,1,100.0,0,2,0,1,100,0
20251114_053235_squad_Baltic_Main.jsonl,20,1,100.0,0,0,0,1,100,0
20251114_060833_squad_Baltic_Main.jsonl,11,1,100.0,2,3,1,1,6,0
20251114_060833_squad_Baltic_Main.jsonl,12,1,100.0,2,2,1,1,3,1
20251114_060833_squad_Baltic_Main.jsonl,1,2,198.51441955566406,1,2,0,2,100,0
20251114_060833_squad_Baltic_Main.jsonl,9,1,100.0,6,2,0,1,1,1
20251114_060833_squad_Baltic_Main.jsonl,8,0,0.0,0,0,0,0,27,0
20251114_060833_squad_Baltic_Main.jsonl,7,3,280.85301208496094,3,4,1,3,2,1
20251114_060833_squad_Baltic_Main.jsonl,13,1,10.0,0,3,0,0,100,0
20251114_060833_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,29,0
20251114_060833_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,19,0
20251114_060833_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,20,0
20251114_060833_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,17,0
20251114_060833_squad_Baltic_Main.jsonl,5,1,0.7375754117965698,0,1,0,0,100,0
20251114_060833_squad_Baltic_Main.jsonl,14,1,100.0,6,0,0,1,13,0
20251114_060833_squad_Baltic_Main.jsonl,15,1,100.0,0,1,0,1,100,0
20251114_060833_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,22,0
20251114_060400_squad_Baltic_Main.jsonl,19,1,100.0,0,0,0,1,26,0
20251114_060400_squad_Baltic_Main.jsonl,1,2,177.0,12,5,1,2,5,0
20251114_060400_squad_Baltic_Main.jsonl,15,0,0.0,7,0,1,0,10,0
20251114_060400_squad_Baltic_Main.jsonl,12,3,274.91046142578125,9,7,0,3,2,1
20251114_060400_squad_Baltic_Main.jsonl,16,4,400.0,8,9,0,4,1,1
20251114_060400_squad_Baltic_Main.jsonl,2,0,0.0,1,0,0,0,15,0
20251114_060400_squad_Baltic_Main.jsonl,14,0,0.0,5,0,0,0,9,0
20251114_060400_squad_Baltic_Main.jsonl,18,1,2.0913238525390625,4,2,0,1,14,0
20251114_060400_squad_Baltic_Main.jsonl,17,4,400.0,1,6,1,4,8,0
20251114_060400_squad_Baltic_Main.jsonl,20,1,100.0,3,2,0,1,100,0
20251114_060400_squad_Baltic_Main.jsonl,13,0,0.0,1,0,0,0,20,0
20251114_060400_squad_Baltic_Main.jsonl,11,0,0.0,4,0,0,0,17,0
20251114_060400_squad_Baltic_Main.jsonl,7,0,0.0,10,0,0,0,12,0
20251114_060400_squad_Baltic_Main.jsonl,4,0,0.0,2,0,1,0,11,0
20251114_060400_squad_Baltic_Main.jsonl,9,1,65.5167007446289,1,2,0,1,19,0
20251114_060400_squad_Baltic_Main.jsonl,10,1,67.01689147949219,5,2,0,1,18,0
20251114_060400_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,24,0
20251114_060400_squad_Baltic_Main.jsonl,3,0,0.0,1,0,0,0,22,0
20251114_060400_squad_Baltic_Main.jsonl,21,3,259.0,6,5,0,3,6,0
20251114_060400_squad_Baltic_Main.jsonl,8,3,297.0,6,6,1,3,100,0
20251114_060400_squad_Baltic_Main.jsonl,23,4,380.4000015258789,3,9,0,4,7,0
20251114_060400_squad_Baltic_Main.jsonl,25,1,40.96957015991211,1,2,0,1,23,0
20251114_060400_squad_Baltic_Main.jsonl,24,0,0.0,2,0,0,0,16,0
20251114_060400_squad_Baltic_Main.jsonl,22,2,110.31392669677734,1,5,0,1,3,1
20251114_060400_squad_Baltic_Main.jsonl,5,1,100.0,0,2,0,1,100,0
20251114_060400_squad_Baltic_Main.jsonl,26,0,0.0,0,0,0,0,27,0
20251114_060400_squad_Baltic_Main.jsonl,27,1,100.0,0,0,0,1,100,0
20251114_060100_squad_Baltic_Main.jsonl,2,4,400.0,3,8,1,4,100,0
20251114_060100_squad_Baltic_Main.jsonl,1,1,100.0,4,2,1,1,3,1
20251114_055552_squad_Baltic_Main.jsonl,1,4,400.0,4,9,1,4,1,1
20251114_055552_squad_Baltic_Main.jsonl,2,2,182.0,2,5,0,2,4,1
20251114_055552_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,26,0
20251114_055633_squad_Baltic_Main.jsonl,1,1,54.0,4,2,0,1,1,1
20251114_055633_squad_Baltic_Main.jsonl,2,0,0.0,3,0,0,0,7,0
20251114_055444_squad_Baltic_Main.jsonl,11,2,181.15890502929688,4,5,1,2,9,0
20251114_055444_squad_Baltic_Main.jsonl,4,3,271.8950500488281,13,7,1,3,2,1
20251114_055444_squad_Baltic_Main.jsonl,13,1,68.03999328613281,0,2,0,1,27,0
20251114_055444_squad_Baltic_Main.jsonl,15,1,81.0,9,3,1,1,4,1
20251114_055444_squad_Baltic_Main.jsonl,3,1,90.0,2,2,0,1,100,0
20251114_055444_squad_Baltic_Main.jsonl,1,1,75.0,0,2,0,1,21,0
20251114_055444_squad_Baltic_Main.jsonl,2,2,200.0,19,5,1,2,1,1
20251114_055444_squad_Baltic_Main.jsonl,9,0,0.0,13,0,0,0,10,0
20251114_055444_squad_Baltic_Main.jsonl,20,4,400.0,2,10,1,4,3,1
20251114_055444_squad_Baltic_Main.jsonl,16,1,100.0,5,2,1,1,8,0
20251114_055444_squad_Baltic_Main.jsonl,18,0,0.0,0,0,0,0,19,0
20251114_055444_squad_Baltic_Main.jsonl,21,1,75.0,8,2,0,1,7,0
20251114_055444_squad_Baltic_Main.jsonl,5,1,79.0,3,2,0,1,18,0
20251114_055444_squad_Baltic_Main.jsonl,8,0,0.0,2,0,1,0,12,0
20251114_055444_squad_Baltic_Main.jsonl,14,1,11.200000762939453,4,2,1,1,11,0
20251114_055444_squad_Baltic_Main.jsonl,22,0,0.0,7,0,0,0,15,0
20251114_055444_squad_Baltic_Main.jsonl,6,1,100.0,0,2,0,1,14,0
20251114_055444_squad_Baltic_Main.jsonl,7,0,0.0,1,0,0,0,25,0
