match_id,time_sec,team_id,is_winner,P1_hp,P1_groggy,P1_helm,P1_vest,P1_smoke,P1_kill,P1_medkit,P1_firstaid,P1_painkiller,P1_drink,P1_adrenaline,P1_grenade,P1_flash,P1_molotov,P1_dX,P1_dY,P1_z_norm,P2_hp,P2_groggy,P2_medkit,P2_firstaid,P2_painkiller,P2_drink,P2_adrenaline,P2_smoke,P2_grenade,P2_flash,P2_molotov,P2_helm,P2_vest,P2_kill,P2_dX,P2_dY,P2_z_norm,P3_hp,P3_groggy,P3_medkit,P3_firstaid,P3_painkiller,P3_drink,P3_adrenaline,P3_smoke,P3_grenade,P3_flash,P3_molotov,P3_helm,P3_vest,P3_kill,P3_dX,P3_dY,P3_z_norm,P4_hp,P4_groggy,P4_medkit,P4_firstaid,P4_painkiller,P4_drink,P4_adrenaline,P4_smoke,P4_grenade,P4_flash,P4_molotov,P4_helm,P4_vest,P4_kill,P4_dX,P4_dY,P4_z_norm,num_alive,total_health
vikendi1st.jsonl,1427,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-92281.53,-128253.31,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1427,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,1751.38,11625.19,0.54,1,80.0
vikendi1st.jsonl,1427,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-6152.78,6781.94,0.41,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-6798.22,6814.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1427,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,9816.0,5779.75,-1.12,1,98.0
vikendi1st.jsonl,1427,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8612.56,1113.62,-1.27,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,93.46
vikendi1st.jsonl,1428,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1958.34,348628.31,2.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1428,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.44,1,83.0
vikendi1st.jsonl,1428,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-6152.78,6781.94,0.1,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-6798.22,6814.0,-0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1428,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.57,1,100.0
vikendi1st.jsonl,1428,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-0.88,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,96.46
vikendi1st.jsonl,1429,0,0,1232.13,0,0,0,0,2,0,0,0,0,0,0,0,0,195552.69,22194.69,-1.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1232.13
vikendi1st.jsonl,1429,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,0.17,1,83.0
vikendi1st.jsonl,1429,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-6152.78,6781.94,1.41,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-6798.22,6814.0,1.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1429,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.14,1,100.0
vikendi1st.jsonl,1429,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-0.86,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.07,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,96.46
vikendi1st.jsonl,1430,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,288276.88,120135.19,1.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1430,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.44,1,83.0
vikendi1st.jsonl,1430,18,1,46.87,0,2,2,2,2,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.87,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,1.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1430,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.74,1,100.0
vikendi1st.jsonl,1430,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-1.44,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,96.46
vikendi1st.jsonl,1431,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,242489.38,316278.56,2.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1431,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.48,1,83.0
vikendi1st.jsonl,1431,18,1,46.87,0,2,2,2,2,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.35,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,0.47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1431,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.67,1,100.0
vikendi1st.jsonl,1431,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-1.12,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.63,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,96.46
vikendi1st.jsonl,1432,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,94750.53,92623.53,2.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1432,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.46,1,83.0
vikendi1st.jsonl,1432,18,1,46.87,0,2,2,2,2,0,2,1,2,0,3,0,0,-5979.22,6713.12,-0.07,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,-0.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1432,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.55,1,100.0
vikendi1st.jsonl,1432,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-0.76,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,96.46
vikendi1st.jsonl,1433,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,18.72,384331.12,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1433,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.47,1,83.0
vikendi1st.jsonl,1433,18,1,46.87,0,2,2,2,2,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.67,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,0.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1433,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.73,1,100.0
vikendi1st.jsonl,1433,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-1.33,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,96.46
vikendi1st.jsonl,1434,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,288012.0,121618.41,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1434,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.55,1,83.0
vikendi1st.jsonl,1434,18,1,46.87,0,2,2,2,2,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.56,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,0.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1434,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.81,1,100.0
vikendi1st.jsonl,1434,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-1.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,81.0
vikendi1st.jsonl,1435,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,195483.81,25356.22,-1.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1435,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,0.11,1,83.0
vikendi1st.jsonl,1435,18,1,46.87,0,2,2,2,2,0,2,1,2,0,3,0,0,-5979.22,6713.12,1.1,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,1.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1435,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.11,1,100.0
vikendi1st.jsonl,1435,25,0,81.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8798.22,1101.12,-0.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,81.0
vikendi1st.jsonl,1436,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,195483.81,25356.22,-1.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1436,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.01,1,83.0
vikendi1st.jsonl,1436,18,1,46.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.92,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,1.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1436,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-0.23,1,100.0
vikendi1st.jsonl,1436,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1437,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-93662.75,-130467.38,1.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1437,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2040.06,8786.19,-0.91,1,83.0
vikendi1st.jsonl,1437,18,1,46.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.13,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,0.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1437,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6363.88,6326.53,-1.15,1,100.0
vikendi1st.jsonl,1437,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1438,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1958.34,348628.31,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1438,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,-0.72,1,64.22
vikendi1st.jsonl,1438,18,1,46.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-5979.22,6713.12,-0.17,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,-0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1438,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-0.92,1,100.0
vikendi1st.jsonl,1438,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1439,0,0,1232.13,0,0,0,0,2,0,0,0,0,0,0,0,0,193733.62,26279.34,-1.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1232.13
vikendi1st.jsonl,1439,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,0.04,1,64.22
vikendi1st.jsonl,1439,18,1,46.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-5979.22,6713.12,0.92,41.63,0,0,1,0,3,0,0,4,2,1,2,2,1,-5637.88,6849.94,1.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,88.5
vikendi1st.jsonl,1439,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-0.28,1,100.0
vikendi1st.jsonl,1439,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1440,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,291983.12,119105.56,0.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1440,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,-0.85,1,64.22
vikendi1st.jsonl,1440,18,1,49.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-6206.28,6334.25,0.87,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
