filename,filepath,total_players,ai_count,ai_ratio
20251115_195529_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_195529_squad_Baltic_Main.jsonl,96,92,0.9583333333333334
20251112_163310_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_163310_squad_Baltic_Main.jsonl,100,92,0.92
20251108_150442_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_150442_squad_Baltic_Main.jsonl,95,40,0.42105263157894735
20251114_220748_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_220748_squad_Baltic_Main.jsonl,99,42,0.42424242424242425
20251109_141133_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_141133_squad_Baltic_Main.jsonl,100,92,0.92
20251105_000231_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_000231_squad_Desert_Main.jsonl,99,85,0.8585858585858586
20251110_051550_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_051550_squad_Baltic_Main.jsonl,100,92,0.92
20251114_180519_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_180519_squad_Baltic_Main.jsonl,100,91,0.91
20251112_104119_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_104119_squad_Baltic_Main.jsonl,96,64,0.6666666666666666
20251107_040731_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_040731_squad_Tiger_Main.jsonl,100,44,0.44
20251116_081448_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_081448_squad_Baltic_Main.jsonl,100,92,0.92
20251110_104342_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_104342_squad_Tiger_Main.jsonl,97,64,0.6597938144329897
20251109_161721_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_161721_squad_Baltic_Main.jsonl,100,94,0.94
20251107_064159_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_064159_squad_Desert_Main.jsonl,96,49,0.5104166666666666
20251114_055633_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_055633_squad_Baltic_Main.jsonl,100,92,0.92
20251109_073142_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_073142_squad_Tiger_Main.jsonl,90,41,0.45555555555555555
20251106_151333_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_151333_squad_Baltic_Main.jsonl,100,90,0.9
20251110_100102_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_100102_squad_Baltic_Main.jsonl,100,92,0.92
20251111_040302_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_040302_squad_Baltic_Main.jsonl,100,92,0.92
20251107_104200_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_104200_squad_Baltic_Main.jsonl,93,42,0.45161290322580644
20251114_040007_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_040007_squad_Baltic_Main.jsonl,100,92,0.92
20251112_023828_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_023828_squad_Baltic_Main.jsonl,97,40,0.41237113402061853
20251107_164244_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_164244_squad_Baltic_Main.jsonl,100,92,0.92
20251109_123614_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_123614_squad_Desert_Main.jsonl,100,62,0.62
20251115_170226_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_170226_squad_Baltic_Main.jsonl,100,91,0.91
20251115_182423_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_182423_squad_Desert_Main.jsonl,100,41,0.41
20251114_182604_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_182604_squad_Tiger_Main.jsonl,94,44,0.46808510638297873
20251106_131149_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_131149_squad_Baltic_Main.jsonl,100,92,0.92
20251116_101608_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_101608_squad_Baltic_Main.jsonl,100,92,0.92
20251108_035001_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_035001_squad_Baltic_Main.jsonl,100,92,0.92
20251107_075007_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_075007_squad_Baltic_Main.jsonl,100,92,0.92
20251116_103317_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_103317_squad_Tiger_Main.jsonl,100,42,0.42
20251109_131123_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_131123_squad_Baltic_Main.jsonl,100,91,0.91
20251111_000506_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_000506_squad_Baltic_Main.jsonl,100,92,0.92
20251115_145322_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_145322_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251112_021722_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_021722_squad_Baltic_Main.jsonl,100,92,0.92
20251110_153155_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_153155_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251108_221020_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_221020_squad_Baltic_Main.jsonl,100,92,0.92
20251112_144006_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_144006_squad_Baltic_Main.jsonl,100,92,0.92
20251108_200440_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_200440_squad_Baltic_Main.jsonl,99,40,0.40404040404040403
20251112_155642_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_155642_squad_Baltic_Main.jsonl,100,92,0.92
20251112_024619_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_024619_squad_Baltic_Main.jsonl,100,92,0.92
20251112_025100_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_025100_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251110_144330_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_144330_squad_Baltic_Main.jsonl,100,92,0.92
20251115_135959_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_135959_squad_Baltic_Main.jsonl,100,44,0.44
20251115_122350_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_122350_squad_Baltic_Main.jsonl,100,91,0.91
20251110_015915_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_015915_squad_Baltic_Main.jsonl,100,92,0.92
20251110_070016_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_070016_squad_Baltic_Main.jsonl,100,92,0.92
20251112_152715_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_152715_squad_Baltic_Main.jsonl,100,92,0.92
20251112_140503_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_140503_squad_Baltic_Main.jsonl,99,40,0.40404040404040403
20251112_060559_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_060559_squad_Baltic_Main.jsonl,100,92,0.92
20251108_122558_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_122558_squad_Tiger_Main.jsonl,97,42,0.4329896907216495
20251115_040342_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_040342_squad_Tiger_Main.jsonl,100,97,0.97
20251114_033231_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_033231_squad_Baltic_Main.jsonl,100,91,0.91
20251114_230134_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_230134_squad_Tiger_Main.jsonl,95,42,0.4421052631578947
20251112_141649_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_141649_squad_Baltic_Main.jsonl,100,92,0.92
20251108_044434_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_044434_squad_Baltic_Main.jsonl,99,44,0.4444444444444444
20251114_072924_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_072924_squad_Tiger_Main.jsonl,100,43,0.43
20251112_115234_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_115234_squad_Baltic_Main.jsonl,100,92,0.92
20251113_005218_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_005218_squad_Tiger_Main.jsonl,100,98,0.98
20251105_132125_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_132125_squad_Tiger_Main.jsonl,98,44,0.4489795918367347
20251108_155114_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_155114_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251112_195240_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_195240_squad_Baltic_Main.jsonl,100,90,0.9
20251111_140255_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_140255_squad_Baltic_Main.jsonl,100,92,0.92
20251115_222703_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_222703_squad_Baltic_Main.jsonl,100,92,0.92
20251115_033321_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_033321_squad_Baltic_Main.jsonl,100,44,0.44
20251107_165253_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_165253_squad_Baltic_Main.jsonl,100,92,0.92
20251106_071051_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_071051_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251112_115154_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_115154_squad_Baltic_Main.jsonl,100,92,0.92
20251106_202909_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_202909_squad_Tiger_Main.jsonl,99,42,0.42424242424242425
20251111_062912_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_062912_squad_Baltic_Main.jsonl,100,92,0.92
20251108_052502_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_052502_squad_Baltic_Main.jsonl,100,92,0.92
20251112_174754_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_174754_squad_Baltic_Main.jsonl,100,91,0.91
20251114_154036_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_154036_squad_Baltic_Main.jsonl,94,42,0.44680851063829785
20251106_051959_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_051959_squad_Baltic_Main.jsonl,100,92,0.92
20251110_034002_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_034002_squad_Tiger_Main.jsonl,97,64,0.6597938144329897
20251110_161417_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_161417_squad_Baltic_Main.jsonl,100,92,0.92
20251107_084234_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_084234_squad_Baltic_Main.jsonl,100,92,0.92
20251105_083418_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_083418_squad_Baltic_Main.jsonl,100,92,0.92
20251111_160414_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_160414_squad_Tiger_Main.jsonl,100,43,0.43
20251112_195043_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_195043_squad_Baltic_Main.jsonl,100,91,0.91
20251114_171840_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_171840_squad_Desert_Main.jsonl,91,41,0.45054945054945056
20251107_154827_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_154827_squad_Baltic_Main.jsonl,100,92,0.92
20251115_070141_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_070141_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251110_130422_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_130422_squad_Baltic_Main.jsonl,100,91,0.91
20251114_060833_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_060833_squad_Baltic_Main.jsonl,98,62,0.6326530612244898
20251106_171109_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_171109_squad_Baltic_Main.jsonl,96,63,0.65625
20251111_022429_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_022429_squad_Baltic_Main.jsonl,100,92,0.92
20251111_032327_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_032327_squad_Baltic_Main.jsonl,99,42,0.42424242424242425
20251110_171137_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_171137_squad_Baltic_Main.jsonl,100,92,0.92
20251109_201235_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_201235_squad_Baltic_Main.jsonl,100,89,0.89
20251116_012749_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_012749_squad_Desert_Main.jsonl,100,71,0.71
20251110_004230_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_004230_squad_Tiger_Main.jsonl,100,99,0.99
20251110_164431_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_164431_squad_Baltic_Main.jsonl,100,91,0.91
20251113_093331_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_093331_squad_Desert_Main.jsonl,100,99,0.99
20251106_055050_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_055050_squad_Tiger_Main.jsonl,98,92,0.9387755102040817
20251110_203858_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_203858_squad_Baltic_Main.jsonl,100,91,0.91
20251116_192937_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_192937_squad_Baltic_Main.jsonl,100,91,0.91
20251110_104504_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_104504_squad_Baltic_Main.jsonl,100,92,0.92
20251105_125901_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_125901_squad_Baltic_Main.jsonl,100,92,0.92
20251115_171649_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_171649_squad_Baltic_Main.jsonl,100,92,0.92
20251108_122520_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_122520_squad_Baltic_Main.jsonl,100,92,0.92
20251110_145205_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_145205_squad_Tiger_Main.jsonl,92,40,0.43478260869565216
20251113_175222_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_175222_squad_Baltic_Main.jsonl,100,92,0.92
20251107_185745_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_185745_squad_Baltic_Main.jsonl,100,89,0.89
20251111_190254_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_190254_squad_Baltic_Main.jsonl,100,92,0.92
20251113_090450_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_090450_squad_Baltic_Main.jsonl,100,92,0.92
20251108_154846_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_154846_squad_Baltic_Main.jsonl,99,90,0.9090909090909091
20251115_145614_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_145614_squad_Baltic_Main.jsonl,100,90,0.9
20251115_232749_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_232749_squad_Baltic_Main.jsonl,100,92,0.92
20251114_085914_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_085914_squad_Desert_Main.jsonl,97,41,0.422680412371134
20251108_063339_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_063339_squad_Baltic_Main.jsonl,99,62,0.6262626262626263
20251115_225746_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_225746_squad_Baltic_Main.jsonl,97,42,0.4329896907216495
20251113_133249_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_133249_squad_Baltic_Main.jsonl,100,90,0.9
20251108_035833_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_035833_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251107_141411_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_141411_squad_Baltic_Main.jsonl,100,92,0.92
20251113_110415_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_110415_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251108_005840_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_005840_squad_Baltic_Main.jsonl,97,43,0.44329896907216493
20251116_223958_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_223958_squad_Baltic_Main.jsonl,100,92,0.92
20251112_043226_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_043226_squad_Baltic_Main.jsonl,100,92,0.92
20251106_170853_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_170853_squad_Baltic_Main.jsonl,100,92,0.92
20251112_095517_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_095517_squad_Baltic_Main.jsonl,100,92,0.92
20251105_141752_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_141752_squad_Tiger_Main.jsonl,90,60,0.6666666666666666
20251113_150953_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_150953_squad_Baltic_Main.jsonl,100,92,0.92
20251113_044933_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_044933_squad_Tiger_Main.jsonl,99,40,0.40404040404040403
20251112_143311_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_143311_squad_Baltic_Main.jsonl,100,91,0.91
20251115_020245_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_020245_squad_Baltic_Main.jsonl,100,92,0.92
20251111_113913_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_113913_squad_Baltic_Main.jsonl,100,92,0.92
20251106_003003_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_003003_squad_Baltic_Main.jsonl,100,92,0.92
20251114_083034_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_083034_squad_Desert_Main.jsonl,94,44,0.46808510638297873
20251112_042950_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_042950_squad_Baltic_Main.jsonl,100,92,0.92
20251107_122502_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_122502_squad_Baltic_Main.jsonl,100,92,0.92
20251112_212327_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_212327_squad_Baltic_Main.jsonl,100,92,0.92
20251114_190037_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_190037_squad_Baltic_Main.jsonl,100,92,0.92
20251109_192700_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_192700_squad_Baltic_Main.jsonl,100,91,0.91
20251114_061641_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_061641_squad_Baltic_Main.jsonl,100,92,0.92
20251114_175756_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_175756_squad_Tiger_Main.jsonl,99,41,0.41414141414141414
20251115_134852_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_134852_squad_Baltic_Main.jsonl,92,42,0.45652173913043476
20251107_032435_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_032435_squad_Baltic_Main.jsonl,96,40,0.4166666666666667
20251115_090413_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_090413_squad_Baltic_Main.jsonl,100,92,0.92
20251107_153209_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_153209_squad_Baltic_Main.jsonl,100,92,0.92
20251112_180307_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_180307_squad_Baltic_Main.jsonl,100,92,0.92
20251107_022303_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_022303_squad_Tiger_Main.jsonl,100,89,0.89
20251107_171521_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_171521_squad_Tiger_Main.jsonl,98,40,0.40816326530612246
20251105_112620_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_112620_squad_Baltic_Main.jsonl,100,92,0.92
20251105_153542_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_153542_squad_Baltic_Main.jsonl,100,91,0.91
20251106_134613_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_134613_squad_Baltic_Main.jsonl,100,92,0.92
20251115_090138_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_090138_squad_Baltic_Main.jsonl,100,92,0.92
