time_sec,team_id,P1_health,P1_groggy,P1_helm,P1_vest,P1_smoke,P1_nade,P1_kill,P1_veh,P1_rel_x,P1_rel_y,P1_z,P2_health,P2_groggy,P2_helm,P2_vest,P2_smoke,P2_nade,P2_kill,P2_veh,P2_rel_x,P2_rel_y,P2_z,P3_health,P3_groggy,P3_helm,P3_vest,P3_smoke,P3_nade,P3_kill,P3_veh,P3_rel_x,P3_rel_y,P3_z,P4_health,P4_groggy,P4_helm,P4_vest,P4_smoke,P4_nade,P4_kill,P4_veh,P4_rel_x,P4_rel_y,P4_z,num_alive,total_health
1408,20,10.0,0,2,3,5,4,6,0,8716.75,5090.22,0.59,100.0,0,3,3,5,7,4,0,6397.12,7830.38,0.29,100.0,0,2,3,11,4,4,1,9079.44,6032.38,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,210.0
1408,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,2,2,1,0,0,0,10483.94,748.41,-0.59,1,100.0
1408,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1409,1,100.0,0,2,3,5,1,0,0,7365.25,-2059.69,-1.3,100.0,0,2,2,5,3,1,0,7564.06,-4361.47,-1.28,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1409,20,10.0,0,2,3,5,4,6,0,8716.75,5090.22,0.59,100.0,0,3,3,5,7,4,0,6397.12,7830.38,0.29,100.0,0,2,3,11,4,4,1,9079.44,6032.38,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,210.0
1409,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,2,2,1,0,0,0,10483.94,748.41,-0.59,1,100.0
1409,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1410,1,100.0,0,2,3,5,1,0,0,7365.25,-2059.69,-1.2,100.0,0,2,2,5,3,1,0,7564.06,-4361.47,-1.19,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1410,20,10.0,0,2,3,5,4,6,0,8716.75,5090.22,0.69,100.0,0,3,3,5,7,4,0,3546.19,8347.09,-0.27,100.0,0,2,3,11,4,4,1,9079.44,6032.38,0.86,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,210.0
1410,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,2,2,1,0,0,0,10483.94,748.41,-0.5,1,100.0
1410,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1411,1,100.0,0,2,3,5,1,0,0,7365.25,-2059.69,-1.2,100.0,0,2,2,5,3,1,0,7564.06,-4361.47,-1.19,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1411,20,10.0,0,2,3,5,4,6,0,8716.75,5090.22,0.68,100.0,0,3,3,5,7,4,0,3546.19,8347.09,-0.27,100.0,0,2,3,11,4,4,0,8531.56,4966.91,0.89,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,210.0
1411,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,2,2,1,0,0,0,10483.94,748.41,-0.5,1,100.0
1411,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1412,1,100.0,0,2,3,5,1,0,0,7365.25,-2059.69,-1.22,100.0,0,2,2,5,3,1,0,7564.06,-4361.47,-1.21,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1412,20,10.0,0,2,3,5,4,6,0,8716.75,5090.22,0.56,100.0,0,3,3,5,7,4,0,3546.19,8347.09,-0.33,100.0,0,2,3,11,4,5,0,8531.56,4966.91,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,210.0
1412,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1412,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1413,1,100.0,0,2,3,5,1,0,0,7365.25,-2059.69,-1.22,100.0,0,2,2,5,3,1,0,7564.06,-4361.47,-1.21,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1413,20,78.0,0,2,3,5,4,6,0,8798.56,5073.31,0.58,100.0,0,3,3,5,7,4,0,3546.19,8347.09,-0.34,100.0,0,2,3,11,4,5,0,8531.56,4966.91,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1413,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1413,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1414,1,100.0,0,2,3,5,1,0,0,5903.62,-2550.47,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1414,20,78.0,0,2,3,5,4,6,0,7336.94,4582.53,0.58,100.0,0,3,3,5,7,4,0,2084.56,7856.31,-0.35,100.0,0,2,3,11,4,5,0,7069.94,4476.12,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1414,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1414,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1415,1,100.0,0,2,3,5,1,0,0,5903.62,-2550.47,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1415,20,78.0,0,2,3,5,4,6,0,7336.94,4582.53,0.58,100.0,0,3,3,5,7,4,0,2084.56,7856.31,-0.35,100.0,0,2,3,11,4,5,0,7069.94,4476.12,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1415,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1415,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1416,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1416,20,78.0,0,2,3,5,4,6,0,7336.94,4582.53,0.58,100.0,0,3,3,5,7,4,0,2084.56,7856.31,-0.35,100.0,0,2,3,11,4,5,0,7069.94,4476.12,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1416,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1416,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1417,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1417,20,78.0,0,2,3,5,4,6,0,7336.94,4582.53,0.58,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.35,100.0,0,2,3,11,4,5,0,7069.94,4476.12,0.76,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1417,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1417,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1418,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1418,20,78.0,0,2,3,5,4,6,0,7336.94,4582.53,0.58,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.35,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,231.96
1418,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1418,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1419,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1419,20,78.0,0,2,3,5,4,6,0,7336.94,4582.53,0.58,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.35,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,231.96
1419,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1419,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1420,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.24,100.0,0,2,2,5,3,1,0,6226.06,-5072.78,-1.18,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1420,20,80.0,0,2,3,5,4,6,0,7397.0,4558.62,0.59,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.35,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,233.96
1420,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1420,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1421,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.21,100.0,0,2,2,5,3,1,0,5545.19,-4160.91,-1.22,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1421,20,80.0,0,2,3,5,4,6,0,7397.0,4558.62,0.59,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.34,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,233.96
1421,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1421,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1422,1,100.0,0,2,3,5,1,0,0,5924.25,-2543.81,-1.21,100.0,0,2,2,5,3,1,0,5545.19,-4160.91,-1.22,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1422,20,80.0,0,2,3,5,4,6,0,7397.0,4558.62,0.59,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.34,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,233.96
1422,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1422,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1423,1,100.0,0,2,3,5,1,0,0,6008.75,-2559.19,-1.21,100.0,0,2,2,5,3,1,0,5545.19,-4160.91,-1.22,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1423,20,80.0,0,2,3,5,4,6,0,7397.0,4558.62,0.59,100.0,0,3,3,5,7,4,0,2122.31,7878.53,-0.34,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,233.96
1423,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1423,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1424,1,100.0,0,2,3,5,1,0,0,6008.75,-2559.19,-0.68,100.0,0,2,2,5,3,1,0,5545.19,-4160.91,-0.68,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1424,20,80.0,0,2,3,5,4,6,0,7397.0,4558.62,0.69,100.0,0,3,3,5,7,4,0,-714.81,6411.34,-1.47,53.96,0,2,3,11,4,5,0,7104.19,4485.19,0.81,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,233.96
1424,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1424,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1425,1,100.0,0,2,3,5,1,0,0,6008.75,-2559.19,-0.69,100.0,0,2,2,5,3,1,0,5545.19,-4160.91,-0.69,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1425,20,80.0,0,2,3,5,4,6,0,7397.0,4558.62,0.66,100.0,0,3,3,5,7,4,0,-714.81,6411.34,-1.47,78.0,0,2,3,11,4,5,0,7136.75,4378.31,0.9,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,258.0
1425,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1425,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1426,1,100.0,0,2,3,5,1,0,0,6008.75,-2559.19,-0.7,100.0,0,2,2,5,3,1,0,5545.19,-4160.91,-0.71,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,200.0
1426,20,84.0,0,2,3,5,4,6,0,7016.31,4417.56,0.81,100.0,0,3,3,5,7,4,0,-714.81,6411.34,-1.46,78.0,0,2,3,11,4,5,0,7136.75,4378.31,0.85,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,262.0
1426,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1426,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1427,1,100.0,0,2,3,5,1,0,0,6008.75,-2559.19,-0.7,28.99,0,2,2,5,3,1,0,5966.06,-4734.47,-0.71,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,128.99
1427,20,84.0,0,2,3,5,4,6,0,7016.31,4417.56,0.81,100.0,0,3,3,5,7,4,0,-714.81,6411.34,-1.47,78.0,0,2,3,11,4,5,0,7136.75,4378.31,0.85,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,262.0
1427,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1427,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1428,1,100.0,0,2,3,5,1,0,0,6033.06,-2569.81,-0.7,28.99,0,2,2,5,3,1,0,5966.06,-4734.47,-0.71,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,128.99
1428,20,84.0,0,2,3,5,4,6,0,7016.31,4417.56,0.81,100.0,0,3,3,5,7,4,0,-714.81,6411.34,-1.47,78.0,0,2,3,11,4,5,0,7136.75,4378.31,0.85,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,262.0
1428,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1428,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1429,1,100.0,0,2,3,5,1,0,0,6033.06,-2569.81,-0.37,28.99,0,2,2,5,3,1,0,5966.06,-4734.47,-0.38,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,128.99
1429,20,84.0,0,2,3,5,4,6,0,7016.31,4417.56,0.75,100.0,0,3,3,5,7,4,0,-3784.5,2254.75,-1.85,78.0,0,2,3,11,4,5,0,7136.75,4378.31,0.78,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,262.0
1429,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1429,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1430,1,100.0,0,2,3,5,1,0,0,6033.06,-2569.81,-0.34,28.99,0,2,2,5,3,1,0,5966.06,-4734.47,-0.35,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,128.99
1430,20,84.0,0,2,3,5,4,6,0,7016.31,4417.56,0.82,100.0,0,3,3,5,7,4,0,-3784.5,2254.75,-1.86,80.0,0,2,3,11,4,5,0,6833.69,5119.41,0.59,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,264.0
1430,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1430,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1431,1,100.0,0,2,3,5,1,0,0,6033.06,-2569.81,-0.33,28.99,0,2,2,5,3,1,0,5966.06,-4734.47,-0.34,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,128.99
1431,20,88.0,0,2,3,5,4,6,0,7045.25,4465.09,0.78,100.0,0,3,3,5,7,4,0,-3784.5,2254.75,-1.86,80.0,0,2,3,11,4,5,0,6833.69,5119.41,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,268.0
1431,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1431,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1432,1,100.0,0,2,3,5,1,0,0,6033.06,-2569.81,-0.33,75.0,0,2,2,5,3,1,0,5601.5,-4969.03,-0.36,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1432,20,88.0,0,2,3,5,4,6,0,7045.25,4465.09,0.79,100.0,0,3,3,5,7,4,0,-3784.5,2254.75,-1.85,80.0,0,2,3,11,4,5,0,6833.69,5119.41,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,268.0
1432,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1432,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1433,1,100.0,0,2,3,5,1,0,0,6043.75,-2547.28,-0.33,75.0,0,2,2,5,3,1,0,5601.5,-4969.03,-0.36,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1433,20,88.0,0,2,3,5,4,6,0,7045.25,4465.09,0.79,100.0,0,3,3,5,7,4,0,-3784.5,2254.75,-1.85,80.0,0,2,3,11,4,5,0,6833.69,5119.41,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,268.0
